time	V(n004)
3.870797321503302e-003	9.792098e-001
3.882655580431873e-003	1.031116e+000
3.894513839360444e-003	1.086236e+000
3.906372098289015e-003	1.144569e+000
3.918230357217586e-003	1.206116e+000
3.930088616146158e-003	1.270876e+000
3.941946875074729e-003	1.338849e+000
3.948922321503300e-003	1.379507e+000
3.955897767931872e-003	1.420578e+000
3.962873214360443e-003	1.462061e+000
3.969848660789014e-003	1.503956e+000
3.976824107217585e-003	1.546263e+000
3.983799553646156e-003	1.588983e+000
3.990775000074728e-003	1.632115e+000
3.994262723289013e-003	1.653658e+000
3.997750446503299e-003	1.675194e+000
4.001238169717584e-003	1.696726e+000
4.004725892931871e-003	1.718252e+000
4.008213616146156e-003	1.739772e+000
4.011701339360442e-003	1.761287e+000
4.015189062574727e-003	1.782797e+000
4.023559598289012e-003	1.834516e+000
4.031930134003299e-003	1.885498e+000
4.040300669717584e-003	1.935743e+000
4.048671205431870e-003	1.985252e+000
4.057041741146155e-003	2.034025e+000
4.065412276860441e-003	2.082060e+000
4.073782812574726e-003	2.129359e+000
4.083548437574726e-003	2.182600e+000
4.093314062574726e-003	2.233989e+000
4.098196875074726e-003	2.258928e+000
4.103079687574725e-003	2.283332e+000
4.107962500074725e-003	2.307177e+000
4.112845312574725e-003	2.330441e+000
4.117728125074725e-003	2.353101e+000
4.122610937574725e-003	2.375136e+000
4.127493750074725e-003	2.396525e+000
4.132376562574725e-003	2.417247e+000
4.142142187574725e-003	2.456615e+000
4.151907812574724e-003	2.493089e+000
4.161673437574724e-003	2.526530e+000
4.171439062574724e-003	2.556811e+000
4.181204687574724e-003	2.583818e+000
4.190970312574724e-003	2.607446e+000
4.200735937574723e-003	2.627607e+000
4.210501562574723e-003	2.644224e+000
4.220267187574723e-003	2.657233e+000
4.234915625074723e-003	2.669878e+000
4.249564062574722e-003	2.674190e+000
4.264212500074722e-003	2.670132e+000
4.278860937574722e-003	2.657739e+000
4.288626562574721e-003	2.644895e+000
4.298392187574721e-003	2.628441e+000
4.308157812574721e-003	2.608440e+000
4.317923437574721e-003	2.584967e+000
4.327689062574721e-003	2.558112e+000
4.337454687574720e-003	2.527977e+000
4.347220312574720e-003	2.494677e+000
4.356985937574720e-003	2.458339e+000
4.366751562574720e-003	2.419100e+000
4.371634375074720e-003	2.398439e+000
4.376517187574720e-003	2.377110e+000
4.381400000074719e-003	2.355133e+000
4.386282812574719e-003	2.332529e+000
4.391165625074719e-003	2.309319e+000
4.396048437574719e-003	2.285527e+000
4.400931250074719e-003	2.261173e+000
4.410696875074719e-003	2.210876e+000
4.420462500074719e-003	2.158621e+000
4.435110937574718e-003	2.077004e+000
4.442783928646147e-003	2.032637e+000
4.450456919717575e-003	1.987747e+000
4.458129910789003e-003	1.942334e+000
4.465802901860432e-003	1.896398e+000
4.473475892931861e-003	1.849940e+000
4.481148884003289e-003	1.802959e+000
4.488821875074717e-003	1.755455e+000
4.513235937574717e-003	1.604785e+000
4.520908928646145e-003	1.557443e+000
4.528581919717573e-003	1.510696e+000
4.536254910789002e-003	1.464544e+000
4.543927901860431e-003	1.418987e+000
4.551600892931859e-003	1.374025e+000
4.559273884003287e-003	1.329657e+000
4.566946875074716e-003	1.285885e+000
4.580200223289001e-003	1.211981e+000
4.593453571503287e-003	1.142545e+000
4.606706919717572e-003	1.077577e+000
4.619960267931858e-003	1.017078e+000
4.633213616146143e-003	9.610465e-001
4.646466964360429e-003	9.094832e-001
4.659720312574714e-003	8.623881e-001
4.688319642931856e-003	7.825701e-001
4.716918973288998e-003	7.327824e-001
4.745518303646140e-003	7.130249e-001
4.774117634003283e-003	7.232977e-001
4.802716964360425e-003	7.636008e-001
4.831316294717567e-003	8.339342e-001
4.859915625074709e-003	9.342978e-001
4.866891071503281e-003	9.623319e-001
4.873866517931852e-003	9.916282e-001
4.880841964360424e-003	1.022187e+000
4.887817410788994e-003	1.054007e+000
4.894792857217565e-003	1.087090e+000
4.901768303646137e-003	1.121435e+000
4.908743750074708e-003	1.157043e+000
4.913626562574708e-003	1.182484e+000
4.922694642931851e-003	1.231424e+000
4.931762723288993e-003	1.281464e+000
4.940830803646136e-003	1.332604e+000
4.949898884003279e-003	1.384844e+000
4.958966964360422e-003	1.438183e+000
4.968035044717564e-003	1.492623e+000
4.977103125074707e-003	1.548162e+000
4.996634375074706e-003	1.668265e+000
5.000000000000000e-003	-1.#IND00e+000
