time	V(n005)
2.043927901746820e-004	9.236658e-002
2.051600892818249e-004	1.085984e-001
2.059273883889677e-004	1.246345e-001
2.066946874961106e-004	1.404750e-001
2.080200223175392e-004	1.672784e-001
2.093453571389677e-004	1.925132e-001
2.106706919603963e-004	2.161795e-001
2.119960267818249e-004	2.382772e-001
2.133213616032534e-004	2.588063e-001
2.146466964246820e-004	2.777668e-001
2.159720312461106e-004	2.951587e-001
2.188319642818249e-004	3.248987e-001
2.216918973175392e-004	3.436842e-001
2.245518303532534e-004	3.515150e-001
2.274117633889677e-004	3.483913e-001
2.302716964246820e-004	3.343130e-001
2.331316294603963e-004	3.092802e-001
2.359915624961106e-004	2.732927e-001
2.371773883889678e-004	2.557005e-001
2.383632142818249e-004	2.369663e-001
2.395490401746820e-004	2.170902e-001
2.407348660675392e-004	1.960721e-001
2.419206919603963e-004	1.739121e-001
2.431065178532534e-004	1.506102e-001
2.442923437461106e-004	1.261663e-001
2.449898883889677e-004	1.115566e-001
2.456874330318249e-004	9.680432e-002
2.463849776746820e-004	8.190942e-002
2.470825223175391e-004	6.687193e-002
2.477800669603963e-004	5.169184e-002
2.484776116032534e-004	3.636915e-002
2.491751562461106e-004	2.090386e-002
2.495239285675391e-004	1.318152e-002
2.498727008889677e-004	5.462176e-003
2.502214732103963e-004	-2.254169e-003
2.505702455318249e-004	-9.967514e-003
2.509190178532534e-004	-1.767786e-002
2.512677901746820e-004	-2.538521e-002
2.516165624961106e-004	-3.308956e-002
2.524536160675391e-004	-5.160921e-002
2.532906696389677e-004	-6.986176e-002
2.541277232103963e-004	-8.784719e-002
2.549647767818249e-004	-1.055655e-001
2.558018303532534e-004	-1.230167e-001
2.566388839246820e-004	-1.402008e-001
2.574759374961106e-004	-1.571178e-001
2.588710267818249e-004	-1.845583e-001
2.602661160675391e-004	-2.101361e-001
2.616612053532535e-004	-2.338510e-001
2.630562946389678e-004	-2.557032e-001
2.644513839246821e-004	-2.756925e-001
2.658464732103963e-004	-2.938190e-001
2.672415624961106e-004	-3.100827e-001
2.698922321389678e-004	-3.335549e-001
2.725429017818249e-004	-3.476209e-001
2.751935714246821e-004	-3.522807e-001
2.778442410675392e-004	-3.475342e-001
2.804949107103963e-004	-3.333816e-001
2.831455803532535e-004	-3.098227e-001
2.857962499961106e-004	-2.768576e-001
2.869820758889678e-004	-2.595669e-001
2.881679017818249e-004	-2.411104e-001
2.893537276746821e-004	-2.214880e-001
2.905395535675392e-004	-2.006997e-001
2.917253794603963e-004	-1.787456e-001
2.929112053532535e-004	-1.556255e-001
2.940970312461106e-004	-1.313395e-001
2.947945758889678e-004	-1.168067e-001
2.954921205318249e-004	-1.021206e-001
2.961896651746821e-004	-8.728115e-002
2.968872098175392e-004	-7.228848e-002
2.975847544603963e-004	-5.714252e-002
2.982822991032535e-004	-4.184330e-002
2.989798437461106e-004	-2.639079e-002
2.993286160675392e-004	-1.867065e-002
2.996773883889678e-004	-1.095081e-002
3.000261607103963e-004	-3.231278e-003
3.003749330318249e-004	4.487948e-003
3.007237053532535e-004	1.220687e-002
3.010724776746821e-004	1.992548e-002
3.014212499961106e-004	2.764379e-002
3.021885491032535e-004	4.464789e-002
3.029558482103963e-004	6.145141e-002
3.037231473175392e-004	7.805435e-002
3.044904464246821e-004	9.445672e-002
3.052577455318249e-004	1.106585e-001
3.060250446389678e-004	1.266597e-001
3.067923437461106e-004	1.424603e-001
3.081176785675392e-004	1.691825e-001
3.094430133889678e-004	1.943248e-001
3.107683482103963e-004	2.178871e-001
3.120936830318249e-004	2.398695e-001
3.134190178532535e-004	2.602719e-001
3.147443526746821e-004	2.790945e-001
3.160696874961106e-004	2.963370e-001
3.189296205318250e-004	3.257024e-001
3.217895535675392e-004	3.441169e-001
3.246494866032535e-004	3.515807e-001
3.275094196389678e-004	3.480937e-001
3.303693526746821e-004	3.336559e-001
3.332292857103964e-004	3.082673e-001
3.360892187461107e-004	2.719279e-001
3.372750446389678e-004	2.542133e-001
3.384608705318250e-004	2.353666e-001
3.396466964246821e-004	2.153876e-001
3.408325223175392e-004	1.942763e-001
3.420183482103964e-004	1.720329e-001
3.432041741032535e-004	1.486571e-001
3.443899999961107e-004	1.241492e-001
3.450875446389678e-004	1.095077e-001
3.457850892818250e-004	9.472760e-002
3.464826339246821e-004	7.980899e-002
3.471801785675392e-004	6.475185e-002
3.478777232103964e-004	4.955617e-002
3.485752678532535e-004	3.422196e-002
3.492728124961107e-004	1.874921e-002
3.496215848175392e-004	1.102474e-002
3.499703571389678e-004	3.304302e-003
3.503191294603964e-004	-4.412097e-003
3.506679017818250e-004	-1.212446e-002
3.510166741032535e-004	-1.983278e-002
3.513654464246821e-004	-2.753707e-002
3.517142187461107e-004	-3.523732e-002
3.525512723175392e-004	-5.374272e-002
3.533883258889678e-004	-7.197528e-002
3.542253794603964e-004	-8.993502e-002
3.550624330318250e-004	-1.076219e-001
3.558994866032535e-004	-1.250360e-001
3.567365401746821e-004	-1.421772e-001
3.575735937461107e-004	-1.590456e-001
3.589686830318250e-004	-1.863914e-001
3.603637723175392e-004	-2.118627e-001
3.617588616032535e-004	-2.354594e-001
3.631539508889678e-004	-2.571816e-001
3.645490401746821e-004	-2.770293e-001
3.659441294603964e-004	-2.950025e-001
3.673392187461107e-004	-3.111011e-001
3.699898883889678e-004	-3.342202e-001
3.726405580318250e-004	-3.479381e-001
3.752912276746822e-004	-3.522549e-001
3.779418973175393e-004	-3.471703e-001
3.805925669603964e-004	-3.326846e-001
3.832432366032536e-004	-3.087976e-001
3.858939062461107e-004	-2.755095e-001
3.870797321389679e-004	-2.580951e-001
3.882655580318250e-004	-2.395243e-001
3.894513839246822e-004	-2.197972e-001
3.906372098175393e-004	-1.989138e-001
3.918230357103964e-004	-1.768740e-001
3.930088616032536e-004	-1.536779e-001
3.941946874961107e-004	-1.293254e-001
3.948922321389679e-004	-1.147593e-001
3.955897767818250e-004	-1.000439e-001
3.962873214246822e-004	-8.517936e-002
3.969848660675393e-004	-7.016554e-002
3.976824107103964e-004	-5.500250e-002
3.983799553532536e-004	-3.969023e-002
3.990774999961107e-004	-2.422874e-002
3.994262723175393e-004	-1.650570e-002
3.997750446389679e-004	-8.784012e-003
4.001238169603964e-004	-1.063669e-003
4.004725892818250e-004	6.655326e-003
4.008213616032536e-004	1.437297e-002
4.011701339246822e-004	2.208927e-002
4.015189062461107e-004	2.980423e-002
4.023559598175393e-004	4.835666e-002
4.031930133889679e-004	6.665027e-002
4.040300669603964e-004	8.468506e-002
4.048671205318250e-004	1.024610e-001
4.057041741032536e-004	1.199782e-001
4.065412276746822e-004	1.372365e-001
4.073782812461107e-004	1.542360e-001
4.087733705318250e-004	1.818346e-001
4.101684598175393e-004	2.075801e-001
4.115635491032536e-004	2.314723e-001
4.129586383889679e-004	2.535113e-001
4.143537276746822e-004	2.736972e-001
4.157488169603964e-004	2.920298e-001
4.171439062461107e-004	3.085092e-001
4.197945758889679e-004	3.323871e-001
4.224452455318250e-004	3.468217e-001
4.250959151746822e-004	3.518131e-001
4.277465848175394e-004	3.473612e-001
4.303972544603964e-004	3.334660e-001
4.330479241032536e-004	3.101276e-001
4.356985937461108e-004	2.773459e-001
4.368844196389679e-004	2.601245e-001
4.380702455318251e-004	2.417323e-001
4.392560714246822e-004	2.221693e-001
4.404418973175393e-004	2.014356e-001
4.416277232103965e-004	1.795311e-001
4.428135491032536e-004	1.564557e-001
4.439993749961108e-004	1.322096e-001
4.446969196389679e-004	1.176987e-001
4.453944642818251e-004	1.030331e-001
4.460920089246822e-004	8.821267e-002
4.467895535675393e-004	7.323752e-002
4.474870982103965e-004	5.810761e-002
4.481846428532536e-004	4.282296e-002
4.488821874961108e-004	2.738355e-002
4.513235937461108e-004	-2.661834e-002
4.520908928532536e-004	-4.361629e-002
4.528581919603965e-004	-6.041627e-002
4.536254910675393e-004	-7.701829e-002
4.543927901746822e-004	-9.342235e-002
4.551600892818251e-004	-1.096284e-001
4.559273883889679e-004	-1.256366e-001
4.566946874961108e-004	-1.414467e-001
4.580200223175393e-004	-1.681913e-001
4.593453571389679e-004	-1.933682e-001
4.606706919603965e-004	-2.169774e-001
4.619960267818251e-004	-2.390188e-001
4.633213616032536e-004	-2.594925e-001
4.646466964246822e-004	-2.783984e-001
4.659720312461108e-004	-2.957366e-001
4.688319642818251e-004	-3.254033e-001
4.716918973175393e-004	-3.441531e-001
4.745518303532536e-004	-3.519862e-001
4.774117633889679e-004	-3.489026e-001
4.802716964246822e-004	-3.349022e-001
4.831316294603965e-004	-3.099850e-001
4.859915624961108e-004	-2.741511e-001
4.866891071389679e-004	-2.641272e-001
4.873866517818250e-004	-2.536487e-001
4.880841964246821e-004	-2.427157e-001
4.887817410675392e-004	-2.313282e-001
4.894792857103963e-004	-2.194861e-001
4.901768303532534e-004	-2.071895e-001
4.908743749961105e-004	-1.944384e-001
4.913626562461105e-004	-1.853276e-001
4.922694642818246e-004	-1.677998e-001
4.931762723175389e-004	-1.498759e-001
4.940830803532530e-004	-1.315560e-001
4.949898883889673e-004	-1.128399e-001
4.958966964246814e-004	-9.372777e-002
4.968035044603956e-004	-7.421956e-002
4.977103124961098e-004	-5.431527e-002
4.996634374961096e-004	-1.126139e-002
5.000000000000000e-004	-3.807050e-003
