time	V(g1)	V(n002)
3.538376938066727e-05	-7.163986e-02	7.941405e-01
3.548142563066727e-05	-8.936904e-02	9.250641e-01
3.553025375566727e-05	-9.811161e-02	9.855520e-01
3.557908188066727e-05	-1.067619e-01	1.042755e+00
3.562791000566727e-05	-1.153116e-01	1.096707e+00
3.567673813066727e-05	-1.237528e-01	1.147455e+00
3.572556625566728e-05	-1.320776e-01	1.195050e+00
3.577439438066728e-05	-1.402780e-01	1.239554e+00
3.582322250566728e-05	-1.483465e-01	1.281037e+00
3.587205063066728e-05	-1.562753e-01	1.319576e+00
3.592087875566728e-05	-1.640570e-01	1.355255e+00
3.596970688066728e-05	-1.716843e-01	1.388164e+00
3.601853500566728e-05	-1.791501e-01	1.418400e+00
3.606736313066729e-05	-1.864472e-01	1.446065e+00
3.611619125566729e-05	-1.935689e-01	1.471264e+00
3.616501938066729e-05	-2.005083e-01	1.494110e+00
3.621384750566729e-05	-2.072591e-01	1.514715e+00
3.626267563066729e-05	-2.138148e-01	1.533197e+00
3.631150375566729e-05	-2.201692e-01	1.549675e+00
3.636033188066729e-05	-2.263165e-01	1.564270e+00
3.640916000566730e-05	-2.322507e-01	1.577106e+00
3.645798813066730e-05	-2.379664e-01	1.588303e+00
3.650681625566730e-05	-2.434581e-01	1.597985e+00
3.655564438066730e-05	-2.487206e-01	1.606274e+00
3.660447250566730e-05	-2.537491e-01	1.613289e+00
3.665330063066730e-05	-2.585388e-01	1.619150e+00
3.670212875566730e-05	-2.630851e-01	1.623971e+00
3.675095688066730e-05	-2.673838e-01	1.627866e+00
3.679978500566731e-05	-2.714309e-01	1.630943e+00
3.684861313066731e-05	-2.752225e-01	1.633308e+00
3.689744125566731e-05	-2.787550e-01	1.635060e+00
3.694626938066731e-05	-2.820252e-01	1.636294e+00
3.699509750566731e-05	-2.850300e-01	1.637100e+00
3.704392563066731e-05	-2.877666e-01	1.637560e+00
3.709275375566731e-05	-2.902322e-01	1.637760e+00
3.714158188066732e-05	-2.924248e-01	1.637804e+00
