time	V(vin)	V(vo)
3.482190290945923e-05	-4.992108e+00	-1.821964e-02
3.493909040945923e-05	-4.999026e+00	-1.110007e-02
3.505627790945922e-05	-4.999218e+00	-4.023535e-03
3.523205915945922e-05	-4.986330e+00	6.591872e-03
3.540784040945921e-05	-4.958584e+00	1.720482e-02
3.558362165945920e-05	-4.915982e+00	2.781532e-02
3.575940290945919e-05	-4.858522e+00	3.842336e-02
3.593518415945919e-05	-4.786206e+00	4.902894e-02
3.611096540945918e-05	-4.699032e+00	5.963207e-02
3.628674665945917e-05	-4.597001e+00	7.023274e-02
3.655460380231631e-05	-4.410894e+00	8.626878e-02
3.682246094517344e-05	-4.197903e+00	1.026137e-01
3.709031808803057e-05	-3.958026e+00	1.192674e-01
3.735817523088770e-05	-3.691265e+00	1.362299e-01
3.762603237374483e-05	-3.397619e+00	1.535013e-01
3.789388951660196e-05	-3.077089e+00	1.710815e-01
3.816174665945910e-05	-2.729673e+00	1.889706e-01
3.834589844517337e-05	-2.480665e+00	2.014715e-01
3.853005023088765e-05	-2.225552e+00	2.148560e-01
3.871420201660193e-05	-1.964332e+00	2.291241e-01
3.889835380231621e-05	-1.697006e+00	2.442758e-01
3.908250558803049e-05	-1.423574e+00	2.603111e-01
3.926665737374477e-05	-1.144037e+00	2.772299e-01
3.945080915945904e-05	-8.583934e-01	2.950324e-01
3.952614398088761e-05	-7.414203e-01	3.029397e-01
3.960147880231618e-05	-6.241966e-01	3.113398e-01
3.967681362374475e-05	-5.067221e-01	3.202328e-01
3.975214844517332e-05	-3.889969e-01	3.296186e-01
3.982748326660188e-05	-2.710210e-01	3.394973e-01
3.990281808803046e-05	-1.527944e-01	3.498689e-01
3.997815290945902e-05	-3.431706e-02	3.607333e-01
4.015393415945902e-05	2.417050e-01	3.895678e-01
4.032971540945901e-05	5.169901e-01	4.245487e-01
4.038830915945901e-05	6.084428e-01	4.401798e-01
4.044690290945900e-05	6.996894e-01	4.645480e-01
4.050549665945900e-05	7.906990e-01	5.047389e-01
4.056409040945900e-05	8.814406e-01	5.615057e-01
4.062268415945900e-05	9.718835e-01	6.293149e-01
4.073987165945899e-05	1.151751e+00	7.797579e-01
4.084031808803042e-05	1.305061e+00	9.179638e-01
4.094076451660184e-05	1.456700e+00	1.056140e+00
4.104121094517326e-05	1.606666e+00	1.194286e+00
4.114165737374469e-05	1.754960e+00	1.332402e+00
4.124210380231612e-05	1.901583e+00	1.470488e+00
4.134255023088754e-05	2.046533e+00	1.608544e+00
4.144299665945896e-05	2.189811e+00	1.746570e+00
4.167737165945895e-05	2.518418e+00	2.063334e+00
4.191174665945894e-05	2.829445e+00	2.363708e+00
4.214612165945893e-05	3.122892e+00	2.647692e+00
4.238049665945893e-05	3.398760e+00	2.915285e+00
4.261487165945892e-05	3.657048e+00	3.166489e+00
4.284924665945891e-05	3.897758e+00	3.401302e+00
4.308362165945890e-05	4.120887e+00	3.619725e+00
4.366955915945887e-05	4.572697e+00	4.061289e+00
4.425549665945885e-05	4.861831e+00	4.341726e+00
4.484143415945882e-05	4.988288e+00	4.461037e+00
4.542737165945880e-05	4.952070e+00	4.419221e+00
4.601330915945878e-05	4.753176e+00	4.216279e+00
4.659924665945875e-05	4.391605e+00	3.852210e+00
4.718518415945873e-05	3.867359e+00	3.327014e+00
4.741118862374444e-05	3.629291e+00	3.088655e+00
4.763719308803014e-05	3.376343e+00	2.835583e+00
4.786319755231585e-05	3.108516e+00	2.567799e+00
4.808920201660155e-05	2.825808e+00	2.285302e+00
4.831520648088725e-05	2.528221e+00	1.988092e+00
4.854121094517296e-05	2.215753e+00	1.676169e+00
4.876721540945866e-05	1.888406e+00	1.349534e+00
4.888440290945866e-05	1.716121e+00	1.177693e+00
4.900159040945866e-05	1.542107e+00	1.004179e+00
4.911877790945865e-05	1.366364e+00	8.289934e-01
4.923596540945865e-05	1.188891e+00	6.521353e-01
4.935315290945864e-05	1.009689e+00	4.736049e-01
4.947034040945864e-05	8.287582e-01	2.934022e-01
4.958752790945863e-05	6.460980e-01	1.115271e-01
4.964612165945863e-05	5.547264e-01	2.057545e-02
4.969634487374434e-05	4.762082e-01	-5.757031e-02
4.974656808803006e-05	3.976205e-01	-1.357723e-01
4.979679130231577e-05	3.189631e-01	-2.140305e-01
4.984701451660148e-05	2.402361e-01	-2.923448e-01
4.989723773088719e-05	1.614396e-01	-3.707154e-01
4.994746094517290e-05	8.257344e-02	-4.491422e-01
4.999768415945861e-05	3.637713e-03	-5.276253e-01
5.008138951660147e-05	-1.280589e-01	-6.585394e-01
5.016509487374432e-05	-2.594405e-01	-7.890904e-01
5.024880023088717e-05	-3.905070e-01	-9.192781e-01
5.033250558803003e-05	-5.212585e-01	-1.049103e+00
5.041621094517288e-05	-6.516950e-01	-1.178564e+00
5.049991630231574e-05	-7.818165e-01	-1.307662e+00
5.058362165945859e-05	-9.116229e-01	-1.436397e+00
5.078451451660144e-05	-1.222788e+00	-1.745118e+00
5.098540737374429e-05	-1.526156e+00	-2.045307e+00
5.118630023088714e-05	-1.821727e+00	-2.336966e+00
5.138719308802999e-05	-2.109501e+00	-2.620094e+00
5.158808594517283e-05	-2.389478e+00	-2.894691e+00
5.178897880231569e-05	-2.661658e+00	-3.160757e+00
5.198987165945853e-05	-2.926040e+00	-3.418293e+00
5.209868862374424e-05	-3.063279e+00	-3.553953e+00
5.220750558802996e-05	-3.196563e+00	-3.682393e+00
5.231632255231567e-05	-3.325891e+00	-3.803611e+00
5.242513951660137e-05	-3.451265e+00	-3.917609e+00
5.253395648088708e-05	-3.572682e+00	-4.024385e+00
5.264277344517279e-05	-3.690145e+00	-4.123941e+00
5.275159040945850e-05	-3.803652e+00	-4.216275e+00
5.281018415945850e-05	-3.862744e+00	-4.223164e+00
5.286877790945850e-05	-3.920526e+00	-4.014433e+00
5.292737165945850e-05	-3.976981e+00	-3.447590e+00
5.298596540945849e-05	-4.032088e+00	-2.709886e+00
5.304455915945849e-05	-4.085828e+00	-2.027404e+00
5.310315290945849e-05	-4.138185e+00	-1.466966e+00
5.316174665945849e-05	-4.189139e+00	-1.041540e+00
5.322034040945848e-05	-4.238673e+00	-7.350312e-01
5.327893415945848e-05	-4.286772e+00	-5.216241e-01
5.333752790945848e-05	-4.333418e+00	-3.763350e-01
5.339612165945848e-05	-4.378595e+00	-2.787609e-01
5.345471540945847e-05	-4.422289e+00	-2.136329e-01
5.351330915945847e-05	-4.464485e+00	-1.701178e-01
5.357190290945847e-05	-4.505167e+00	-1.407921e-01
5.363049665945847e-05	-4.544324e+00	-1.206866e-01
5.368909040945846e-05	-4.581940e+00	-1.065282e-01
5.374768415945846e-05	-4.618004e+00	-9.618524e-02
5.380627790945846e-05	-4.652503e+00	-8.828077e-02
5.386487165945846e-05	-4.685426e+00	-8.193060e-02
5.392346540945845e-05	-4.716762e+00	-7.656960e-02
5.398205915945845e-05	-4.746499e+00	-7.183786e-02
5.409924665945845e-05	-4.801138e+00	-6.343156e-02
5.419132255231559e-05	-4.839566e+00	-5.744896e-02
5.428339844517272e-05	-4.873884e+00	-5.153623e-02
5.437547433802987e-05	-4.904091e+00	-4.569337e-02
5.446755023088700e-05	-4.930187e+00	-3.992037e-02
5.455962612374414e-05	-4.952172e+00	-3.421724e-02
5.465170201660128e-05	-4.970047e+00	-2.858398e-02
5.474377790945842e-05	-4.983810e+00	-2.302058e-02
5.489444755231556e-05	-4.997167e+00	-1.385905e-02
5.504511719517269e-05	-4.999390e+00	-4.713785e-03
5.519578683802983e-05	-4.990481e+00	4.415211e-03
5.534645648088697e-05	-4.970439e+00	1.352794e-02
5.549712612374411e-05	-4.939264e+00	2.262440e-02
5.564779576660124e-05	-4.896956e+00	3.170458e-02
5.579846540945838e-05	-4.843515e+00	4.076850e-02
5.606632255231551e-05	-4.718461e+00	5.678004e-02
5.633417969517264e-05	-4.563387e+00	7.295732e-02
5.660203683802978e-05	-4.378293e+00	8.930035e-02
5.686989398088690e-05	-4.163177e+00	1.058091e-01
5.713775112374404e-05	-3.918042e+00	1.224836e-01
5.740560826660117e-05	-3.642886e+00	1.393239e-01
5.767346540945830e-05	-3.337709e+00	1.563299e-01
5.784924665945829e-05	-3.125360e+00	1.676528e-01
