time	V(vin)	V(vo)
4.917946862616573e-02	1.275350e+00	4.340261e+00
4.934687934045145e-02	1.020480e+00	4.338716e+00
4.951429005473717e-02	7.617473e-01	4.337170e+00
4.968170076902288e-02	4.991504e-01	4.335626e+00
4.997466951902289e-02	3.978861e-02	4.332924e+00
5.026763826902289e-02	-4.199100e-01	4.330224e+00
5.042109809045146e-02	-6.608925e-01	4.328810e+00
5.057455791188004e-02	-8.989759e-01	4.327397e+00
5.072801773330861e-02	-1.134160e+00	4.325984e+00
5.088147755473719e-02	-1.366446e+00	4.324572e+00
5.103493737616576e-02	-1.595832e+00	4.323160e+00
5.118839719759433e-02	-1.822319e+00	4.321748e+00
5.134185701902291e-02	-2.045907e+00	4.320337e+00
5.160692398330862e-02	-2.423894e+00	4.317901e+00
5.187199094759434e-02	-2.779385e+00	4.315467e+00
5.213705791188006e-02	-3.112379e+00	4.313034e+00
5.240212487616578e-02	-3.422876e+00	4.310602e+00
5.266719184045150e-02	-3.710876e+00	4.308171e+00
5.293225880473722e-02	-3.976380e+00	4.305742e+00
5.319732576902293e-02	-4.219388e+00	4.303315e+00
5.376931237616580e-02	-4.632251e+00	4.298081e+00
5.434129898330866e-02	-4.889966e+00	4.292853e+00
5.491328559045153e-02	-4.992534e+00	4.287632e+00
5.548527219759439e-02	-4.939955e+00	4.282417e+00
5.605725880473726e-02	-4.732228e+00	4.277209e+00
5.662924541188012e-02	-4.369354e+00	4.272007e+00
5.720123201902299e-02	-3.851332e+00	4.266811e+00
5.743839719759442e-02	-3.599200e+00	4.264658e+00
5.767556237616586e-02	-3.331079e+00	4.262507e+00
5.791272755473729e-02	-3.046968e+00	4.260357e+00
5.814989273330871e-02	-2.746867e+00	4.258208e+00
5.838705791188015e-02	-2.430777e+00	4.256060e+00
5.862422309045158e-02	-2.098698e+00	4.253913e+00
5.886138826902301e-02	-1.750629e+00	4.251767e+00
5.900089719759444e-02	-1.542720e+00	4.250505e+00
5.914040612616588e-02	-1.332867e+00	4.249243e+00
5.927991505473731e-02	-1.121069e+00	4.247982e+00
5.941942398330873e-02	-9.073275e-01	4.246721e+00
5.955893291188016e-02	-6.916415e-01	4.245461e+00
5.969844184045160e-02	-4.740111e-01	4.244201e+00
5.983795076902303e-02	-2.544364e-01	4.242942e+00
5.990770523330874e-02	-1.448245e-01	4.242312e+00
5.997745969759446e-02	-3.527446e-02	4.241683e+00
6.004721416188017e-02	7.421368e-02	4.241053e+00
6.011696862616589e-02	1.836399e-01	4.240424e+00
6.018672309045160e-02	2.930043e-01	4.239794e+00
6.025647755473732e-02	4.023068e-01	4.239165e+00
6.032623201902303e-02	5.115474e-01	4.238536e+00
6.049364273330875e-02	7.740597e-01	4.237027e+00
6.066105344759447e-02	1.032675e+00	4.235518e+00
6.082846416188018e-02	1.287394e+00	4.234010e+00
6.099587487616590e-02	1.538216e+00	4.232502e+00
6.116328559045162e-02	1.785142e+00	4.230995e+00
6.133069630473734e-02	2.028171e+00	4.229488e+00
6.149810701902305e-02	2.267303e+00	4.227982e+00
6.174922309045162e-02	2.616078e+00	4.225724e+00
6.200033916188018e-02	2.943869e+00	4.223467e+00
6.225145523330875e-02	3.250675e+00	4.221211e+00
6.250257130473733e-02	3.536496e+00	4.218956e+00
6.275368737616589e-02	3.801332e+00	4.216703e+00
6.300480344759446e-02	4.045184e+00	4.214451e+00
6.325591951902303e-02	4.268052e+00	4.212200e+00
6.335357576902302e-02	4.345938e+00	4.211325e+00
6.345123201902302e-02	4.419734e+00	4.210450e+00
6.354888826902301e-02	4.489369e+00	4.209576e+00
6.364654451902300e-02	4.554780e+00	4.208704e+00
6.374420076902300e-02	4.615904e+00	4.207847e+00
6.384185701902299e-02	4.672684e+00	4.207041e+00
6.392829115400440e-02	4.719271e+00	4.206446e+00
6.398733179369591e-02	4.749096e+00	4.206239e+00
6.404974419632774e-02	4.778847e+00	4.206452e+00
6.411142034705961e-02	4.806442e+00	4.207524e+00
6.418048222465109e-02	4.835200e+00	4.210686e+00
6.426724307564093e-02	4.868101e+00	4.218791e+00
6.436489932564092e-02	4.900806e+00	4.233715e+00
6.446255557564091e-02	4.928899e+00	4.253571e+00
6.455338988552588e-02	4.950866e+00	4.274158e+00
6.465104613552587e-02	4.969985e+00	4.295821e+00
6.474870238552587e-02	4.984426e+00	4.315280e+00
6.494401488552586e-02	4.999227e+00	4.345068e+00
6.504167113552585e-02	4.999571e+00	4.355305e+00
6.513932738552584e-02	4.995211e+00	4.362745e+00
6.523698363552584e-02	4.986149e+00	4.367764e+00
6.533463988552583e-02	4.972394e+00	4.370804e+00
6.543229613552583e-02	4.953960e+00	4.372339e+00
6.552995238552582e-02	4.930863e+00	4.372821e+00
6.562760863552582e-02	4.903125e+00	4.372633e+00
6.572526488552581e-02	4.870773e+00	4.372061e+00
6.582292113552581e-02	4.833837e+00	4.371296e+00
6.591095553023595e-02	4.796639e+00	4.370526e+00
6.600861178023594e-02	4.751085e+00	4.369637e+00
6.610626803023593e-02	4.701060e+00	4.368735e+00
6.620392428023593e-02	4.646610e+00	4.367829e+00
6.630158053023592e-02	4.587787e+00	4.366922e+00
6.639923678023592e-02	4.524646e+00	4.366014e+00
6.649689303023591e-02	4.457246e+00	4.365108e+00
6.669220553023590e-02	4.309930e+00	4.363294e+00
6.695727249452160e-02	4.079094e+00	4.360834e+00
6.722233945880730e-02	3.824872e+00	4.358375e+00
6.748740642309300e-02	3.547264e+00	4.355917e+00
6.775247338737869e-02	3.246271e+00	4.353461e+00
6.801754035166439e-02	2.921892e+00	4.351007e+00
6.828260731595009e-02	2.574127e+00	4.348553e+00
6.854767428023580e-02	2.202976e+00	4.346101e+00
6.871508499452150e-02	1.962235e+00	4.344553e+00
6.888249570880721e-02	1.717788e+00	4.343006e+00
6.904990642309292e-02	1.469635e+00	4.341459e+00
6.921731713737861e-02	1.217776e+00	4.339913e+00
6.938472785166432e-02	9.622104e-01	4.338368e+00
6.955213856595002e-02	7.029389e-01	4.336823e+00
6.971954928023573e-02	4.399612e-01	4.335278e+00
7.001251803023571e-02	-1.966323e-02	4.332576e+00
7.011017428023571e-02	-1.733858e-01	4.331676e+00
7.020783053023570e-02	-3.265861e-01	4.330776e+00
7.030548678023570e-02	-4.792643e-01	4.329876e+00
7.040314303023569e-02	-6.314202e-01	4.328977e+00
7.050079928023568e-02	-7.830540e-01	4.328077e+00
7.059845553023568e-02	-9.341655e-01	4.327178e+00
7.069611178023567e-02	-1.084755e+00	4.326279e+00
7.090537517309281e-02	-1.406294e+00	4.324353e+00
7.111463856594993e-02	-1.718505e+00	4.322428e+00
7.132390195880707e-02	-2.021387e+00	4.320504e+00
7.153316535166419e-02	-2.314940e+00	4.318581e+00
7.174242874452133e-02	-2.599164e+00	4.316658e+00
7.195169213737845e-02	-2.874059e+00	4.314737e+00
7.216095553023559e-02	-3.139625e+00	4.312816e+00
7.250972785166414e-02	-3.554941e+00	4.309617e+00
7.285850017309270e-02	-3.918552e+00	4.306420e+00
