time	V(vin)	V(vo)
2.134137988598233e-03	1.493037e-01	-3.993238e-01
2.143903613598233e-03	1.571828e-01	-4.835264e-01
2.153669238598233e-03	1.644704e-01	-5.616744e-01
2.163434863598233e-03	1.711389e-01	-6.336175e-01
2.173200488598232e-03	1.771633e-01	-6.991797e-01
2.182966113598232e-03	1.825209e-01	-7.581657e-01
2.192731738598232e-03	1.871915e-01	-8.103847e-01
2.202497363598232e-03	1.911576e-01	-8.556628e-01
2.212262988598231e-03	1.944042e-01	-8.938437e-01
2.222028613598231e-03	1.969192e-01	-9.247935e-01
2.231794238598231e-03	1.986929e-01	-9.484029e-01
2.241559863598231e-03	1.997188e-01	-9.645885e-01
2.251325488598231e-03	1.999931e-01	-9.732941e-01
2.261091113598230e-03	1.995146e-01	-9.744908e-01
2.270856738598230e-03	1.982851e-01	-9.681777e-01
2.280622363598230e-03	1.963094e-01	-9.543820e-01
2.290387988598230e-03	1.935948e-01	-9.331594e-01
2.300153613598230e-03	1.901516e-01	-9.045936e-01
2.309919238598229e-03	1.859926e-01	-8.687968e-01
2.319684863598229e-03	1.811337e-01	-8.259091e-01
2.329450488598229e-03	1.755930e-01	-7.760994e-01
2.339216113598229e-03	1.693914e-01	-7.195644e-01
2.348981738598229e-03	1.625522e-01	-6.565305e-01
2.358747363598228e-03	1.551012e-01	-5.872545e-01
2.368512988598228e-03	1.470665e-01	-5.120291e-01
2.378278613598228e-03	1.384783e-01	-4.311868e-01
2.388044238598228e-03	1.293688e-01	-3.451142e-01
2.397809863598228e-03	1.197724e-01	-2.542839e-01
2.407575488598227e-03	1.097253e-01	-1.592442e-01
2.417341113598227e-03	9.926512e-02	-6.028955e-02
2.427106738598227e-03	8.843136e-02	4.320332e-02
2.436872363598227e-03	7.726476e-02	1.521198e-01
2.446637988598226e-03	6.580736e-02	2.658727e-01
2.456403613598226e-03	5.410228e-02	3.827711e-01
2.475934863598226e-03	3.012604e-02	6.219252e-01
2.495466113598225e-03	5.696679e-03	8.656462e-01
2.514997363598225e-03	-1.881836e-02	1.111074e+00
2.534528613598225e-03	-4.305036e-02	1.354843e+00
2.554059863598224e-03	-6.663484e-02	1.593419e+00
2.573591113598224e-03	-8.921707e-02	1.823273e+00
2.593122363598223e-03	-1.104574e-01	2.040981e+00
2.612653613598223e-03	-1.300363e-01	2.243288e+00
2.632184863598223e-03	-1.476594e-01	2.427163e+00
2.651716113598222e-03	-1.630615e-01	2.589849e+00
2.671247363598222e-03	-1.760111e-01	2.728905e+00
2.690778613598221e-03	-1.863133e-01	2.842246e+00
2.710309863598221e-03	-1.938131e-01	2.928170e+00
2.729841113598220e-03	-1.983978e-01	2.985390e+00
2.749372363598220e-03	-1.999984e-01	3.013047e+00
2.768903613598220e-03	-1.985909e-01	3.010730e+00
2.788434863598219e-03	-1.941964e-01	2.978476e+00
2.807966113598219e-03	-1.868810e-01	2.916773e+00
2.827497363598218e-03	-1.767547e-01	2.826555e+00
2.847028613598218e-03	-1.639698e-01	2.709180e+00
2.866559863598218e-03	-1.487187e-01	2.566418e+00
2.886091113598217e-03	-1.312308e-01	2.400421e+00
2.905622363598217e-03	-1.117690e-01	2.213692e+00
2.925153613598216e-03	-9.062606e-02	2.009046e+00
2.944684863598216e-03	-6.812005e-02	1.789570e+00
2.964216113598215e-03	-4.458945e-02	1.558581e+00
2.983747363598215e-03	-2.038819e-02	1.319575e+00
