time	V(vin)	V(vo)
2.278784222565235e-02	3.835751e+00	4.040318e+00
2.303895829708092e-02	4.080751e+00	4.035728e+00
2.313661454708092e-02	4.167456e+00	4.033944e+00
2.323427079708092e-02	4.250239e+00	4.032162e+00
2.333192704708092e-02	4.329022e+00	4.030380e+00
2.342958329708093e-02	4.403730e+00	4.028607e+00
2.352723954708093e-02	4.474295e+00	4.026886e+00
2.362489579708093e-02	4.540648e+00	4.025305e+00
2.367497952370189e-02	4.573023e+00	4.024697e+00
2.372244753170996e-02	4.602663e+00	4.024539e+00
2.377071415153115e-02	4.631752e+00	4.025219e+00
2.381905084200858e-02	4.659815e+00	4.027616e+00
2.387551767390730e-02	4.691238e+00	4.034479e+00
2.395766052054098e-02	4.734311e+00	4.052462e+00
2.402077326285755e-02	4.765265e+00	4.072597e+00
2.409166168474914e-02	4.797798e+00	4.100296e+00
2.418931793474914e-02	4.838716e+00	4.140448e+00
2.428697418474914e-02	4.875080e+00	4.179201e+00
2.438463043474914e-02	4.906855e+00	4.214706e+00
2.467759918474915e-02	4.974375e+00	4.297410e+00
2.477525543474915e-02	4.987542e+00	4.317085e+00
2.487291168474915e-02	4.996016e+00	4.333037e+00
2.497056793474915e-02	4.999786e+00	4.345489e+00
2.506822418474915e-02	4.998852e+00	4.354723e+00
2.516588043474915e-02	4.993212e+00	4.361096e+00
2.526353668474916e-02	4.982873e+00	4.365028e+00
2.536119293474916e-02	4.967845e+00	4.366983e+00
2.545884918474916e-02	4.948141e+00	4.367446e+00
2.555650543474916e-02	4.923779e+00	4.366870e+00
2.565416168474916e-02	4.894784e+00	4.365638e+00
2.575181793474916e-02	4.861182e+00	4.364033e+00
2.584947418474916e-02	4.823005e+00	4.362240e+00
2.594713043474917e-02	4.780289e+00	4.360362e+00
2.604478668474917e-02	4.733073e+00	4.358452e+00
2.614244293474917e-02	4.681403e+00	4.356530e+00
2.624009918474917e-02	4.625327e+00	4.354606e+00
2.633775543474917e-02	4.564898e+00	4.352682e+00
2.643541168474917e-02	4.500172e+00	4.350758e+00
2.653306793474917e-02	4.431211e+00	4.348835e+00
2.682603668474918e-02	4.199584e+00	4.343071e+00
2.709110364903490e-02	3.954040e+00	4.337863e+00
2.735617061332062e-02	3.686191e+00	4.332660e+00
2.762123757760633e-02	3.396037e+00	4.327464e+00
2.788630454189205e-02	3.083577e+00	4.322275e+00
2.815137150617777e-02	2.748812e+00	4.317091e+00
2.841643847046349e-02	2.391743e+00	4.311914e+00
2.868150543474920e-02	2.012368e+00	4.306743e+00
2.883496525617778e-02	1.788098e+00	4.303752e+00
2.898842507760635e-02	1.561012e+00	4.300763e+00
2.914188489903493e-02	1.331109e+00	4.297776e+00
2.929534472046350e-02	1.098389e+00	4.294792e+00
2.944880454189207e-02	8.628530e-01	4.291809e+00
2.960226436332065e-02	6.245003e-01	4.288828e+00
2.975572418474922e-02	3.833310e-01	4.285850e+00
2.983942954189208e-02	2.518893e-01	4.284226e+00
2.992313489903494e-02	1.205005e-01	4.282603e+00
3.000684025617779e-02	-1.083549e-02	4.280981e+00
3.009054561332065e-02	-1.421186e-01	4.279359e+00
3.017425097046351e-02	-2.733489e-01	4.277737e+00
3.025795632760637e-02	-4.045264e-01	4.276116e+00
3.034166168474923e-02	-5.356510e-01	4.274496e+00
3.050907239903495e-02	-7.979943e-01	4.271258e+00
3.067648311332066e-02	-1.056377e+00	4.268022e+00
3.084389382760638e-02	-1.310799e+00	4.264789e+00
3.101130454189210e-02	-1.561260e+00	4.261558e+00
3.117871525617781e-02	-1.807760e+00	4.258329e+00
3.134612597046353e-02	-2.050299e+00	4.255103e+00
3.151353668474925e-02	-2.288878e+00	4.251880e+00
3.179255454189211e-02	-2.675414e+00	4.246512e+00
3.207157239903496e-02	-3.035112e+00	4.241152e+00
3.235059025617783e-02	-3.367970e+00	4.235798e+00
3.262960811332069e-02	-3.673990e+00	4.230451e+00
3.290862597046355e-02	-3.953170e+00	4.225111e+00
3.318764382760641e-02	-4.205512e+00	4.219778e+00
3.346666168474927e-02	-4.431014e+00	4.214451e+00
3.399679561332071e-02	-4.752268e+00	4.204349e+00
3.452692954189215e-02	-4.939956e+00	4.194271e+00
3.505706347046358e-02	-4.994077e+00	4.184218e+00
3.558719739903501e-02	-4.914632e+00	4.174188e+00
3.611733132760645e-02	-4.701621e+00	4.164182e+00
3.664746525617789e-02	-4.355044e+00	4.154201e+00
3.717759918474933e-02	-3.874900e+00	4.144243e+00
3.741476436332076e-02	-3.624861e+00	4.139796e+00
3.765192954189219e-02	-3.358666e+00	4.135354e+00
3.788909472046362e-02	-3.076315e+00	4.130917e+00
3.812625989903505e-02	-2.777808e+00	4.126484e+00
3.836342507760648e-02	-2.463146e+00	4.122056e+00
3.860059025617792e-02	-2.132327e+00	4.117633e+00
3.883775543474935e-02	-1.785353e+00	4.113215e+00
3.897726436332078e-02	-1.577988e+00	4.110618e+00
3.911677329189221e-02	-1.368608e+00	4.108023e+00
3.925628222046364e-02	-1.157215e+00	4.105429e+00
3.939579114903507e-02	-9.438081e-01	4.102837e+00
3.953530007760650e-02	-7.283870e-01	4.100247e+00
3.967480900617793e-02	-5.109521e-01	4.097659e+00
3.981431793474936e-02	-2.915033e-01	4.095072e+00
4.020494293474937e-02	3.217012e-01	4.087837e+00
4.035840275617794e-02	5.631558e-01	4.084998e+00
4.051186257760651e-02	8.019330e-01	4.082161e+00
4.066532239903509e-02	1.038033e+00	4.079326e+00
4.081878222046367e-02	1.271455e+00	4.076493e+00
4.097224204189224e-02	1.502200e+00	4.073662e+00
4.112570186332081e-02	1.730267e+00	4.070833e+00
4.127916168474938e-02	1.955657e+00	4.068007e+00
4.153027775617796e-02	2.317114e+00	4.063385e+00
4.178139382760653e-02	2.659195e+00	4.058768e+00
4.203250989903511e-02	2.981900e+00	4.054157e+00
4.228362597046369e-02	3.285227e+00	4.049551e+00
4.253474204189226e-02	3.569178e+00	4.044951e+00
4.278585811332083e-02	3.833752e+00	4.040355e+00
4.303697418474941e-02	4.078949e+00	4.035765e+00
4.313463043474941e-02	4.165733e+00	4.033981e+00
4.323228668474941e-02	4.248597e+00	4.032199e+00
4.332994293474941e-02	4.327462e+00	4.030417e+00
4.342759918474941e-02	4.402254e+00	4.028644e+00
4.352525543474942e-02	4.472902e+00	4.026920e+00
4.362291168474942e-02	4.539341e+00	4.025352e+00
4.368222555619973e-02	4.577613e+00	4.024699e+00
4.373990616241724e-02	4.613307e+00	4.024739e+00
4.379092428601757e-02	4.643616e+00	4.026018e+00
4.384274258607635e-02	4.673178e+00	4.029861e+00
4.390581581974008e-02	4.707490e+00	4.039544e+00
4.397155950490841e-02	4.741288e+00	4.056175e+00
4.403867583099529e-02	4.773705e+00	4.079288e+00
4.410846582641183e-02	4.805161e+00	4.107143e+00
4.420612207641184e-02	4.845298e+00	4.147302e+00
4.430377832641184e-02	4.880875e+00	4.185581e+00
4.440143457641184e-02	4.911858e+00	4.220431e+00
4.459674707641184e-02	4.959930e+00	4.278187e+00
4.469440332641184e-02	4.976975e+00	4.301069e+00
4.479205957641184e-02	4.989335e+00	4.320090e+00
4.488971582641185e-02	4.996999e+00	4.335423e+00
4.498737207641185e-02	4.999960e+00	4.347298e+00
4.508502832641185e-02	4.998216e+00	4.356012e+00
4.518268457641185e-02	4.991767e+00	4.361934e+00
4.528034082641185e-02	4.980621e+00	4.365491e+00
4.537799707641185e-02	4.964787e+00	4.367155e+00
4.547565332641185e-02	4.944280e+00	4.367408e+00
4.557330957641186e-02	4.919119e+00	4.366694e+00
4.567096582641186e-02	4.889329e+00	4.365381e+00
4.576862207641186e-02	4.854938e+00	4.363733e+00
4.586627832641186e-02	4.815977e+00	4.361919e+00
4.596393457641186e-02	4.772483e+00	4.360034e+00
4.606159082641186e-02	4.724498e+00	4.358121e+00
4.615924707641186e-02	4.672066e+00	4.356198e+00
4.625690332641186e-02	4.615237e+00	4.354274e+00
4.635455957641187e-02	4.554064e+00	4.352349e+00
4.645221582641187e-02	4.488605e+00	4.350426e+00
4.654987207641187e-02	4.418922e+00	4.348503e+00
4.682888993355473e-02	4.191422e+00	4.343014e+00
4.710790779069759e-02	3.937224e+00	4.337531e+00
4.738692564784045e-02	3.656327e+00	4.332056e+00
4.766594350498331e-02	3.348732e+00	4.326588e+00
4.794496136212618e-02	3.014439e+00	4.321126e+00
4.822397921926903e-02	2.653447e+00	4.315671e+00
4.850299707641190e-02	2.265757e+00	4.310224e+00
4.867040779069761e-02	2.026585e+00	4.306958e+00
4.883781850498333e-02	1.783522e+00	4.303695e+00
4.900522921926904e-02	1.536566e+00	4.300435e+00
4.917263993355477e-02	1.285718e+00	4.297177e+00
4.934005064784048e-02	1.030978e+00	4.293921e+00
4.950746136212620e-02	7.723464e-01	4.290668e+00
4.967487207641191e-02	5.098222e-01	4.287417e+00
4.996784082641192e-02	5.051465e-02	4.281735e+00
5.026080957641192e-02	-4.092205e-01	4.276060e+00
5.041426939784049e-02	-6.502589e-01	4.273091e+00
5.056772921926907e-02	-8.884224e-01	4.270123e+00
5.072118904069764e-02	-1.123711e+00	4.267158e+00
5.087464886212622e-02	-1.356124e+00	4.264194e+00
